user_id,user_name,gender,age,province,city,member_level,register_date
U000415,孙子涵415,女,16,浙江省,绍兴,普通,2023-07-31
U000416,张梓萱416,男,18,上海市,上海,普通,2023-01-28
U000417,高佳怡417,女,33,浙江省,绍兴,普通,2025-11-30
U000418,刘俊杰418,女,26,四川省,绵阳,白银,2026-04-27
U000419,李嘉诚419,女,38,山东省,潍坊,普通,2026-05-07
U000420,杨一诺420,男,30,广东省,佛山,普通,2025-10-06
U000421,胡佳怡421,女,22,江苏省,常州,黄金,2023-03-20
U000422,高俊杰422,男,45,北京市,北京,普通,2026-04-04
U000423,吴子涵423,女,28,安徽省,合肥,普通,2024-03-15
U000424,王诗涵424,女,35,福建省,泉州,白银,2025-09-26
U000425,徐诗涵425,女,30,广东省,广州,白银,2023-02-14
U000426,黄嘉诚426,女,32,陕西省,咸阳,普通,2024-12-23
U000427,赵梓萱427,男,43,江苏省,南通,黄金,2026-01-03
U000428,王佳怡428,女,38,福建省,泉州,黄金,2025-10-19
U000429,孙一诺429,女,34,湖南省,长沙,铂金,2025-02-05
U000430,刘嘉诚430,女,26,广东省,东莞,普通,2024-02-13
U000431,周嘉诚431,男,42,江苏省,南京,普通,2023-10-10
U000432,杨梓萱432,女,34,江苏省,苏州,普通,2023-06-15
U000433,吴一诺433,女,38,陕西省,宝鸡,铂金,2024-03-19
U000434,刘诗涵434,女,26,浙江省,温州,黄金,2023-01-06
U000435,吴梓萱435,女,42,浙江省,温州,普通,2024-08-04
U000436,张子涵436,男,27,安徽省,合肥,普通,2024-09-23
U000437,孙浩然437,男,34,浙江省,绍兴,普通,2025-07-13
U000438,王浩然438,男,19,湖北省,荆州,普通,2024-11-22
U000439,刘嘉诚439,男,40,广东省,佛山,普通,2025-08-29
U000440,杨诗涵440,男,27,广东省,深圳,普通,2025-09-26
U000441,刘嘉诚441,男,34,上海市,上海,普通,2024-10-08
U000442,孙明轩442,女,19,山东省,烟台,普通,2023-09-05
U000443,徐俊杰443,女,35,江苏省,南通,白银,2023-08-05
U000444,吴雨桐444,男,30,江苏省,南京,普通,2025-04-15
U000445,杨欣然445,男,16,河南省,南阳,普通,2023-02-09
U000446,黄嘉诚446,女,22,湖南省,长沙,普通,2025-07-21
U000447,朱佳怡447,男,29,上海市,上海,普通,2025-11-21
U000448,高思源448,女,38,湖北省,黄冈,普通,2026-06-22
U000449,吴雨桐449,男,38,浙江省,嘉兴,白银,2024-04-18
U000450,高雨桐450,女,28,北京市,北京,普通,2026-03-23
U000451,李一诺451,男,22,湖北省,襄阳,普通,2023-10-04
U000452,朱浩然452,女,25,山东省,青岛,黑金,2024-04-25
U000453,孙俊杰453,男,27,湖北省,武汉,白银,2024-07-11
U000454,胡欣然454,女,21,河南省,南阳,普通,2023-10-18
U000455,胡佳怡455,女,24,广东省,广州,铂金,2024-12-27
U000456,赵诗涵456,男,16,重庆市,重庆,普通,2024-02-09
U000457,周诗涵457,女,22,上海市,上海,黄金,2023-10-07
U000458,黄诗涵458,男,33,浙江省,嘉兴,普通,2026-03-13
U000459,黄子涵459,男,39,江苏省,无锡,普通,2025-09-28
U000460,陈佳怡460,男,25,广东省,珠海,普通,2024-07-19
U000461,吴思源461,女,16,浙江省,杭州,铂金,2024-11-25
U000462,杨雨桐462,女,46,河南省,郑州,普通,2026-06-09
U000463,陈梓萱463,男,24,江苏省,苏州,白银,2025-03-13
U000464,张思源464,男,22,广东省,东莞,白银,2024-09-16
U000465,陈嘉诚465,女,29,北京市,北京,普通,2025-05-08
U000466,刘思源466,女,30,山东省,济南,白银,2024-12-28
U000467,刘一诺467,女,42,浙江省,杭州,普通,2023-02-01
U000468,高欣然468,男,34,山东省,济南,黄金,2024-02-24
U000469,孙雨桐469,男,36,山东省,临沂,铂金,2024-04-14
U000470,朱诗涵470,女,16,山东省,烟台,普通,2023-06-28
U000471,赵欣然471,女,30,广东省,深圳,普通,2025-07-23
U000472,黄欣然472,女,38,重庆市,重庆,普通,2025-04-12
U000473,李嘉诚473,女,16,浙江省,宁波,白银,2026-05-31
U000474,赵思源474,女,31,四川省,成都,白银,2024-09-18
U000475,朱一诺475,女,22,河北省,唐山,普通,2025-03-28
U000476,杨嘉诚476,男,16,重庆市,重庆,普通,2024-01-14
U000477,杨嘉诚477,女,42,广东省,广州,铂金,2024-06-22
U000478,徐梓萱478,男,28,浙江省,温州,普通,2023-01-28
U000479,黄佳怡479,女,31,四川省,成都,白银,2025-05-30
U000480,王嘉诚480,女,33,山东省,潍坊,白银,2025-09-24
U000481,吴梓萱481,男,27,陕西省,宝鸡,黄金,2026-05-23
U000482,胡思源482,女,43,广东省,深圳,普通,2023-07-02
U000483,赵诗涵483,男,44,河南省,郑州,普通,2024-09-12
U000484,高梓萱484,女,48,广东省,广州,白银,2025-01-24
U000485,黄一诺485,男,37,湖北省,宜昌,白银,2023-05-18
U000486,孙子涵486,女,24,安徽省,阜阳,黄金,2024-09-08
U000487,高一诺487,男,39,四川省,德阳,普通,2025-02-01
U000488,孙欣然488,女,25,安徽省,安庆,普通,2024-01-17
U000489,李欣然489,女,29,广东省,佛山,白银,2025-11-17
U000490,周佳怡490,男,31,陕西省,咸阳,普通,2023-07-09
U000491,刘梓萱491,男,32,浙江省,嘉兴,普通,2023-03-10
U000492,王俊杰492,女,50,广东省,深圳,白银,2026-01-19
U000493,赵思源493,男,19,四川省,宜宾,普通,2024-03-29
U000494,陈思源494,男,38,河北省,石家庄,普通,2026-04-15
U000495,高浩然495,女,20,江苏省,南京,普通,2023-07-05
U000496,徐明轩496,男,16,浙江省,绍兴,黄金,2025-06-27
U000497,胡诗涵497,女,22,河北省,廊坊,普通,2023-08-04
U000498,朱嘉诚498,女,33,浙江省,温州,普通,2025-06-30
U000499,陈思源499,女,36,广东省,佛山,黄金,2025-08-24
U000500,黄一诺500,男,38,四川省,成都,普通,2023-09-29
U000501,孙欣然501,男,37,广东省,珠海,普通,2025-08-01
U000502,朱嘉诚502,女,33,福建省,厦门,铂金,2023-12-20
U000503,胡佳怡503,男,41,重庆市,重庆,白银,2025-05-05
U000504,黄俊杰504,男,29,福建省,莆田,白银,2025-03-24
U000505,陈明轩505,女,29,四川省,绵阳,白银,2024-09-10
U000506,刘浩然506,男,29,河南省,洛阳,普通,2024-08-25
U000507,黄思源507,女,35,四川省,德阳,普通,2025-07-15
U000508,李子涵508,女,38,江苏省,常州,普通,2023-10-08
U000509,黄明轩509,女,46,上海市,上海,普通,2023-08-11
U000510,吴思源510,女,50,湖北省,黄冈,普通,2023-05-31
U000511,黄浩然511,男,26,江苏省,南京,黄金,2023-05-08
U000512,吴佳怡512,女,21,湖北省,武汉,普通,2024-07-26
U000513,李梓萱513,男,40,山东省,济南,普通,2023-09-14
U000514,杨佳怡514,男,16,广东省,深圳,普通,2024-08-08
U000515,周欣然515,女,16,河南省,许昌,普通,2026-04-10
U000516,王一诺516,男,40,江苏省,无锡,黄金,2023-03-21
U000517,朱一诺517,男,33,福建省,厦门,白银,2023-03-09
U000518,朱诗涵518,男,40,河南省,洛阳,白银,2026-03-29
U000519,刘明轩519,女,29,北京市,北京,黄金,2025-11-26
U000520,黄嘉诚520,女,22,浙江省,宁波,白银,2025-09-23
U000521,张诗涵521,男,30,上海市,上海,白银,2025-08-31
U000522,杨思源522,男,29,四川省,南充,普通,2023-07-06
U000523,李一诺523,女,22,湖南省,株洲,普通,2026-04-12
U000524,高思源524,男,37,广东省,东莞,普通,2025-01-28
U000525,赵梓萱525,女,33,广东省,深圳,白银,2024-04-29
U000526,朱明轩526,女,38,福建省,漳州,普通,2025-06-07
U000527,王一诺527,男,22,湖南省,长沙,黄金,2025-01-10
U000528,张雨桐528,男,27,四川省,德阳,白银,2023-11-08
U000529,朱思源529,男,27,广东省,佛山,普通,2026-01-10
U000530,张诗涵530,男,30,浙江省,温州,白银,2025-08-27
U000531,孙一诺531,男,25,浙江省,杭州,白银,2023-06-04
U000532,高子涵532,女,39,河北省,廊坊,普通,2023-09-16
U000533,高浩然533,男,37,河南省,许昌,普通,2025-05-18
U000534,张明轩534,男,31,福建省,漳州,普通,2025-07-06
U000535,胡雨桐535,男,25,山东省,临沂,黑金,2024-04-02
U000536,朱明轩536,男,45,重庆市,重庆,普通,2023-02-16
U000537,高浩然537,女,16,山东省,青岛,普通,2024-03-19
U000538,周子涵538,女,22,安徽省,安庆,白银,2025-08-21
U000539,胡子涵539,女,45,上海市,上海,白银,2024-08-30
U000540,李俊杰540,男,36,河南省,南阳,白银,2025-08-18
U000541,赵嘉诚541,男,40,上海市,上海,普通,2025-11-06
U000542,胡俊杰542,男,26,广东省,广州,普通,2025-01-04
U000543,赵诗涵543,男,35,江苏省,南京,白银,2024-07-11
U000544,胡嘉诚544,女,26,浙江省,绍兴,普通,2024-07-14
U000545,杨思源545,女,29,河南省,南阳,铂金,2023-06-04
U000546,张梓萱546,女,30,安徽省,阜阳,白银,2026-05-31
U000547,孙明轩547,男,34,陕西省,西安,普通,2023-03-04
U000548,徐佳怡548,男,39,广东省,深圳,普通,2025-07-14
U000549,张雨桐549,男,36,河南省,南阳,普通,2025-08-21
U000550,黄诗涵550,女,26,福建省,福州,普通,2023-07-28
U000551,陈诗涵551,女,35,山东省,青岛,铂金,2025-04-29
U000552,高俊杰552,男,30,湖南省,衡阳,普通,2024-12-14
U000553,王欣然553,男,33,河南省,许昌,白银,2024-11-05
U000554,朱嘉诚554,男,29,湖南省,株洲,黄金,2024-08-13
U000555,杨诗涵555,女,40,广东省,东莞,铂金,2025-10-01
U000556,周明轩556,男,33,重庆市,重庆,普通,2023-04-05
U000557,孙欣然557,女,29,江苏省,苏州,黄金,2024-12-07
U000558,张俊杰558,男,36,广东省,广州,普通,2026-01-07
U000559,陈一诺559,女,22,福建省,莆田,普通,2023-06-04
U000560,徐嘉诚560,女,24,山东省,潍坊,普通,2025-06-18
U000561,胡欣然561,女,41,上海市,上海,白银,2026-03-15
U000562,王思源562,女,34,山东省,济南,黄金,2023-10-04
U000563,李一诺563,男,26,福建省,莆田,白银,2023-08-11
U000564,朱嘉诚564,男,35,湖北省,武汉,白银,2025-03-19
U000565,朱欣然565,男,33,湖北省,黄冈,白银,2024-06-03
U000566,陈思源566,男,30,江苏省,南京,普通,2024-06-25
U000567,杨浩然567,男,39,山东省,潍坊,普通,2025-12-31
U000568,杨雨桐568,女,19,陕西省,宝鸡,普通,2024-02-08
U000569,刘嘉诚569,女,34,陕西省,宝鸡,普通,2025-03-11
U000570,陈俊杰570,男,24,福建省,漳州,黄金,2023-08-02
U000571,张诗涵571,女,30,江苏省,南通,黄金,2024-10-19
U000572,吴梓萱572,男,38,北京市,北京,白银,2023-06-27
U000573,徐明轩573,男,43,湖南省,衡阳,黄金,2024-12-04
U000574,王欣然574,女,27,四川省,南充,黑金,2023-05-30
U000575,陈雨桐575,女,23,上海市,上海,黑金,2026-04-13
U000576,胡嘉诚576,男,36,山东省,青岛,黄金,2024-12-01
U000577,刘梓萱577,男,34,广东省,广州,普通,2023-10-24
U000578,周明轩578,女,35,陕西省,渭南,普通,2024-02-05
U000579,吴明轩579,男,40,河南省,许昌,普通,2024-08-28
U000580,刘雨桐580,女,34,江苏省,苏州,普通,2024-07-07
U000581,赵思源581,男,21,四川省,宜宾,普通,2026-01-12
U000582,徐子涵582,女,33,江苏省,常州,白银,2024-09-16
U000583,胡一诺583,女,35,河南省,南阳,普通,2025-03-09
U000584,黄明轩584,女,34,福建省,福州,普通,2026-01-05
U000585,赵明轩585,女,23,陕西省,咸阳,白银,2026-04-26
U000586,朱俊杰586,女,30,陕西省,咸阳,普通,2024-04-08
U000587,杨雨桐587,男,27,浙江省,宁波,普通,2025-10-18
U000588,吴子涵588,男,32,广东省,东莞,白银,2024-11-01
U000589,吴一诺589,男,22,浙江省,温州,普通,2025-08-24
U000590,陈浩然590,男,24,河北省,廊坊,普通,2023-10-08
U000591,孙思源591,男,33,山东省,烟台,普通,2024-10-06
U000592,吴思源592,男,46,河南省,南阳,普通,2025-05-07
U000593,周思源593,女,44,上海市,上海,普通,2023-10-03
U000594,杨明轩594,女,18,湖南省,常德,普通,2024-08-05
U000595,李浩然595,女,18,河北省,廊坊,白银,2026-02-02
U000596,周嘉诚596,女,48,广东省,东莞,普通,2025-05-23
U000597,吴俊杰597,男,34,河北省,保定,白银,2024-06-01
U000598,吴明轩598,男,23,四川省,宜宾,普通,2025-07-07
U000599,赵雨桐599,男,30,四川省,宜宾,普通,2026-05-17
U000600,徐佳怡600,男,36,河南省,南阳,普通,2026-04-30
U000601,周嘉诚601,男,21,浙江省,嘉兴,普通,2025-09-02
U000602,李佳怡602,女,28,四川省,南充,黄金,2024-03-28
U000603,王俊杰603,男,24,四川省,德阳,白银,2023-09-12
U000604,高佳怡604,男,24,湖北省,宜昌,普通,2024-11-10
U000605,王嘉诚605,男,32,北京市,北京,白银,2023-08-06
U000606,吴浩然606,男,30,河南省,洛阳,黑金,2025-09-05
U000607,杨一诺607,女,16,浙江省,温州,普通,2024-12-16
U000608,黄嘉诚608,男,36,山东省,青岛,普通,2024-11-27
U000609,李子涵609,女,30,广东省,佛山,普通,2025-07-21
U000610,孙雨桐610,男,20,浙江省,嘉兴,普通,2023-07-15
U000611,胡一诺611,女,24,上海市,上海,铂金,2023-02-06
U000612,胡一诺612,女,39,浙江省,杭州,普通,2023-08-11
U000613,胡一诺613,女,32,广东省,珠海,白银,2024-04-06
U000614,吴诗涵614,男,17,四川省,成都,黑金,2025-12-19
U000615,李雨桐615,女,42,四川省,绵阳,白银,2024-09-10
U000616,高明轩616,男,30,广东省,佛山,普通,2025-02-07
U000617,赵嘉诚617,女,16,江苏省,常州,普通,2023-09-18
U000618,黄明轩618,男,44,浙江省,杭州,白银,2026-01-13
U000619,胡梓萱619,男,30,上海市,上海,黑金,2025-01-29
U000620,胡欣然620,男,25,广东省,东莞,白银,2023-06-15
U000621,朱佳怡621,男,38,广东省,东莞,普通,2023-05-30
U000622,张诗涵622,男,32,广东省,深圳,普通,2026-03-09
U000623,胡梓萱623,男,22,北京市,北京,黄金,2023-08-09
U000624,黄明轩624,女,38,浙江省,绍兴,普通,2025-07-10
U000625,徐雨桐625,男,31,广东省,佛山,普通,2023-08-14
U000626,王浩然626,男,41,浙江省,宁波,普通,2025-06-19
U000627,吴诗涵627,女,39,河南省,许昌,普通,2025-12-11
U000628,朱思源628,女,43,湖南省,岳阳,白银,2025-08-14
U000629,徐欣然629,女,32,四川省,绵阳,黄金,2024-12-06
U000630,张嘉诚630,男,32,浙江省,嘉兴,普通,2023-02-22
U000631,徐一诺631,女,42,江苏省,常州,普通,2025-04-16
U000632,杨一诺632,女,39,浙江省,杭州,白银,2024-10-12
U000633,胡子涵633,男,33,四川省,南充,白银,2024-10-21
U000634,徐思源634,女,35,福建省,漳州,普通,2025-04-30
U000635,黄梓萱635,男,36,四川省,绵阳,普通,2025-04-10
U000636,李嘉诚636,男,16,浙江省,绍兴,白银,2026-04-20
U000637,李俊杰637,男,28,四川省,宜宾,普通,2023-10-09
U000638,赵思源638,女,32,四川省,德阳,黄金,2025-04-21
U000639,周思源639,女,24,江苏省,无锡,普通,2025-02-06
U000640,徐浩然640,男,30,山东省,潍坊,黄金,2025-03-09
U000641,杨思源641,男,30,四川省,宜宾,黄金,2026-03-06
U000642,孙梓萱642,男,23,四川省,成都,黄金,2026-04-16
U000643,吴嘉诚643,男,31,上海市,上海,普通,2023-06-29
U000644,刘浩然644,男,32,北京市,北京,普通,2025-11-22
U000645,孙俊杰645,女,38,广东省,广州,普通,2023-12-04
U000646,胡雨桐646,女,33,重庆市,重庆,铂金,2024-05-02
U000647,李雨桐647,女,16,江苏省,南京,普通,2025-06-17
U000648,孙雨桐648,男,20,安徽省,阜阳,普通,2023-12-13
U000649,陈浩然649,男,41,江苏省,苏州,普通,2024-08-18
U000650,胡俊杰650,男,24,河南省,郑州,普通,2025-05-30
U000651,徐佳怡651,男,43,四川省,成都,普通,2023-06-09
U000652,王诗涵652,女,34,广东省,广州,黄金,2025-01-14
U000653,张雨桐653,女,22,陕西省,咸阳,黄金,2026-05-02
U000654,孙欣然654,女,22,山东省,青岛,白银,2023-09-14
U000655,赵浩然655,女,36,江苏省,南京,普通,2025-08-30
U000656,孙明轩656,男,21,河北省,石家庄,普通,2025-10-04
U000657,黄浩然657,女,16,广东省,深圳,黄金,2023-10-13
U000658,李浩然658,男,32,湖北省,黄冈,普通,2026-06-18
U000659,周梓萱659,女,32,福建省,漳州,铂金,2023-05-27
U000660,孙欣然660,男,35,福建省,莆田,普通,2024-11-22
U000661,朱佳怡661,女,30,山东省,临沂,普通,2023-02-24
U000662,高浩然662,男,23,浙江省,绍兴,普通,2023-07-02
U000663,黄一诺663,男,25,福建省,莆田,普通,2025-12-12
U000664,王雨桐664,女,32,山东省,临沂,普通,2025-10-06
U000665,周嘉诚665,男,34,四川省,宜宾,白银,2025-03-07
U000666,李诗涵666,男,38,广东省,佛山,普通,2025-10-17
U000667,周诗涵667,男,43,福建省,漳州,普通,2023-05-04
U000668,王思源668,女,32,上海市,上海,普通,2024-01-04
U000669,赵诗涵669,男,22,广东省,珠海,普通,2023-09-25
U000670,陈欣然670,男,38,浙江省,杭州,普通,2025-11-20
U000671,高俊杰671,女,37,河北省,廊坊,普通,2026-02-28
U000672,朱思源672,女,21,广东省,东莞,普通,2025-07-13
U000673,王浩然673,女,30,山东省,烟台,普通,2024-07-15
U000674,刘嘉诚674,男,25,河北省,石家庄,白银,2024-09-24
U000675,李诗涵675,男,18,江苏省,南通,普通,2025-04-14
U000676,徐子涵676,女,18,福建省,厦门,白银,2025-03-02
U000677,杨明轩677,女,27,浙江省,杭州,普通,2024-06-26
U000678,高子涵678,男,43,浙江省,嘉兴,白银,2023-10-06
U000679,李雨桐679,男,32,河南省,南阳,普通,2025-12-28
U000680,赵嘉诚680,女,35,浙江省,宁波,黄金,2025-07-18
U000681,胡梓萱681,男,25,江苏省,南通,普通,2023-04-25
U000682,徐雨桐682,男,17,浙江省,杭州,白银,2025-07-19
U000683,张佳怡683,男,37,北京市,北京,白银,2025-11-11
U000684,吴思源684,女,30,湖北省,黄冈,白银,2024-09-01
U000685,赵俊杰685,男,29,湖南省,株洲,普通,2024-06-09
U000686,黄子涵686,女,33,河南省,郑州,普通,2023-10-26
U000687,吴欣然687,男,45,重庆市,重庆,黑金,2023-07-16
U000688,杨俊杰688,男,25,浙江省,嘉兴,普通,2026-02-03
U000689,朱一诺689,女,36,山东省,临沂,普通,2024-11-15
U000690,高诗涵690,女,32,山东省,烟台,普通,2023-09-12
U000691,李诗涵691,女,29,河南省,南阳,黄金,2024-02-13
U000692,杨诗涵692,女,21,广东省,佛山,铂金,2023-08-25
U000693,朱俊杰693,男,40,四川省,成都,白银,2024-03-08
U000694,朱梓萱694,女,33,湖南省,岳阳,普通,2025-07-10
U000695,陈俊杰695,男,30,北京市,北京,白银,2023-11-20
U000696,杨思源696,女,30,福建省,莆田,普通,2025-11-19
U000697,陈雨桐697,男,20,广东省,深圳,普通,2026-05-08
U000698,孙欣然698,女,34,四川省,南充,普通,2025-07-31
U000699,吴梓萱699,男,26,河南省,南阳,铂金,2025-10-09
U000700,李俊杰700,男,26,湖北省,荆州,普通,2024-05-05
U000701,王子涵701,女,38,湖北省,黄冈,普通,2024-01-14
U000702,陈雨桐702,男,19,安徽省,芜湖,普通,2024-02-07
U000703,王明轩703,女,30,广东省,珠海,普通,2025-06-24
U000704,高浩然704,男,16,四川省,南充,普通,2023-10-17
U000705,周梓萱705,女,50,安徽省,合肥,白银,2023-09-18
U000706,杨明轩706,男,25,湖南省,株洲,白银,2025-01-24
U000707,张俊杰707,男,20,福建省,厦门,普通,2023-10-30
U000708,张雨桐708,男,16,上海市,上海,普通,2024-03-08
U000709,朱嘉诚709,男,27,江苏省,无锡,白银,2026-04-12
U000710,黄思源710,女,34,四川省,宜宾,普通,2025-06-16
U000711,李梓萱711,男,29,浙江省,温州,普通,2025-01-22
U000712,吴嘉诚712,男,30,上海市,上海,普通,2026-03-08
U000713,刘欣然713,男,30,重庆市,重庆,普通,2025-07-01
U000714,杨诗涵714,男,30,广东省,东莞,普通,2023-07-17
U000715,王俊杰715,男,26,北京市,北京,普通,2024-09-25
